gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
868444310	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__92349	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Proctor Run @ McMahill Road	5ffa575c-fcd4-4583-9611-545f67b04316	40.1611	-83.5067					2000-07-07T00:00Z	7	7	2000	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 92349		C., T. M.			Greene, M. (Matt) & Whaley, C. S. (Chad S.)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868444719	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__92758	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Kraut Creek @ Bickell Road	5ffa575c-fcd4-4583-9611-545f67b04316	40.1428	-84.7486					2000-05-18T00:00Z	18	5	2000	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 92758		C., T. M.			Cavender, T. (Ted), Kibbey, M. (Marc) & Pohlman, T. (Tim)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868448410	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__96411	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Olentangy River dst RR trestle S of Goodale St, Olentangy River dst RR trestle S. of Goodale St.	5ffa575c-fcd4-4583-9611-545f67b04316	39.9708	-83.0211					2001-08-07T00:00Z	7	8	2001	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 96411		C., T. M.			Kibbey, M. (Marc)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868448487	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__96511	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Little Miami River @ SR42	5ffa575c-fcd4-4583-9611-545f67b04316	39.815	-83.6556					2000-05-07T00:00Z	7	5	2000	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 96511		C., T. M.			Greene, M. (Matt) & Greene, G. (Greg)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868449356	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__97772	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Seven Mile Creek dst of Taylor School Rd RM 1.2	5ffa575c-fcd4-4583-9611-545f67b04316	39.4789	-84.5633					1991-07-25T00:00Z	25	7	1991	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 97772		C., T. M.			Marshall, N.			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
723585124	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Little Aughwick Creek	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.07556	-77.93194					1980-10-03T00:00Z	3	10	1980	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	287004								2014-06-05T15:11Z		GEODETIC_DATUM_ASSUMED_WGS84
883443544	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Licking Creek (PFBC site #4404)	c3ad790a-d426-4ac1-8e32-da61f81f0117	39.81562	-78.10129					2007-07-24T00:00Z	24	7	2007	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617017								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443573	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	North Branch Mahantango Creek (PFBC site #4634)	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.68152	-76.98367					2010-09-06T00:00Z	6	9	2010	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617227								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443648	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	East Branch Wyalusing Creek (PFBC site #3652)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.79778	-75.98139					2000-08-15T00:00Z	15	8	2000	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617121								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443688	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Juniata River (PFBC site #4515)	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.52972	-77.1425					2009-09-17T00:00Z	17	9	2009	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617148								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443690	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Juniata River (PFBC site #4240)	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.55479	-77.22955					2006-09-25T00:00Z	25	9	2006	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617154								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443731	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Hop Bottom Creek (PFBC site #3505)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.71305	-75.77111					1999-06-21T00:00Z	21	6	1999	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617140								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443803	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Raystown Branch Juniata River (PFBC site #2773)	c3ad790a-d426-4ac1-8e32-da61f81f0117	39.98528	-78.70111					1981-07-08T00:00Z	8	7	1981	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617254								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443850	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Little Muncy Creek (PFBC site #9056)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.20667	-76.74556					1980-09-25T00:00Z	25	9	1980	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617188								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443857	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	South Branch Towanda Creek (PFBC site #3757)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.7	-76.46416					2001-07-19T00:00Z	19	7	2001	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617279								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443861	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Towanda Creek (PFBC site #4991)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.69846	-76.5815					2007-07-26T00:00Z	26	7	2007	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617322								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443885	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	West Creek (PFBC site #10487)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.48556	-78.43777					1994-06-27T00:00Z	27	6	1994	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617346								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443888	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Susquehanna River (PFBC site #4599)	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.23528	-76.85889					2010-10-11T00:00Z	11	10	2010	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617308								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443925	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Susquehanna River, below York Haven dam; started below Falmouth boat ramp, between LDB and mid-channel.	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.11699	-76.70837					2010-09-09T00:00Z	9	9	2010	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617772								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443977	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Sugar Creek (PFBC site #3579)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.79028	-76.78167					2000-06-29T00:00Z	29	6	2000	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617295								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883443989	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Tioga River (PFBC site #90)	c3ad790a-d426-4ac1-8e32-da61f81f0117	41.97483	-77.11845					2009-09-09T00:00Z	9	9	2009	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617310								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
883444074	d6cc311c-c5ab-4f23-9a20-10514f9eb9c4		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Juniata River; at Mifflintown PFBC access; 200m upstream and 100m downstream of huge bedrock rib	c3ad790a-d426-4ac1-8e32-da61f81f0117	40.59429	-77.41722					2010-07-07T00:00Z	7	7	2010	2382397	2382397	HUMAN_OBSERVATION	USGS-NAS	NAS	617790								2014-06-05T21:07Z		GEODETIC_DATUM_ASSUMED_WGS84
999769346	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JN025635	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US		ada9d123-ddb4-467d-8891-806ea8d94230	35.68	-85.99					2003-12-21T00:00Z	21	12	2003	2382397	2382397	UNKNOWN					N. J. Lang			NJ Lang			2014-09-04T13:58Z		REFERENCES_URI_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;COUNTRY_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
999769363	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JN025636	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US		ada9d123-ddb4-467d-8891-806ea8d94230	35.68	-85.99					2003-12-21T00:00Z	21	12	2003	2382397	2382397	UNKNOWN					N. J. Lang			NJ Lang			2014-09-04T13:58Z		REFERENCES_URI_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;COUNTRY_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
999769819	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JN025616	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US		ada9d123-ddb4-467d-8891-806ea8d94230	34.55	-92.62					2002-08-06T00:00Z	6	8	2002	2382397	2382397	UNKNOWN					N. J. Lang			NJL			2014-09-04T13:58Z		REFERENCES_URI_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;COUNTRY_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
999769853	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JN025618	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US		ada9d123-ddb4-467d-8891-806ea8d94230	38.5	-83.26									2382397	2382397	UNKNOWN											2014-09-04T13:58Z		REFERENCES_URI_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;COUNTRY_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1229596640	4e5552d1-5eaf-40a3-b48b-01f92da22f17	URI:catalog:ROM:Ichthyology:3721	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	CA	At Strathroy, Sydenham River	ff418020-1d67-11d9-8435-b8a03c50a862	42.95	-81.63333					1927-09-16T00:00Z	16	9	1927	2382397	2382397	PRESERVED_SPECIMEN	ROM	Fishes	3721			https://creativecommons.org/licenses/by-nc/4.0/	Royal Ontario Museum; ROM				2016-01-15T19:34Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1229601691	4e5552d1-5eaf-40a3-b48b-01f92da22f17	URI:catalog:ROM:Ichthyology:9233	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	CA	At Delaware, Thames River	ff418020-1d67-11d9-8435-b8a03c50a862	42.91667	-81.41667					1936-08-12T00:00Z	12	8	1936	2382397	2382397	PRESERVED_SPECIMEN	ROM	Fishes	9233	36-13 A-G		https://creativecommons.org/licenses/by-nc/4.0/	Royal Ontario Museum; ROM	Kerswill, C. J.			2016-01-15T19:34Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1229601923	4e5552d1-5eaf-40a3-b48b-01f92da22f17	URI:catalog:ROM:Ichthyology:9386	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	CA	At Arva, Medway Creek	ff418020-1d67-11d9-8435-b8a03c50a862	43.05	-81.28333					1936-08-13T00:00Z	13	8	1936	2382397	2382397	PRESERVED_SPECIMEN	ROM	Fishes	9386	36-17		https://creativecommons.org/licenses/by-nc/4.0/	Royal Ontario Museum; ROM	Kerswill, C. J.			2016-01-15T19:34Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1229702977	71e6db8e-f762-11e1-a439-00145eb45e9a	urn:catalog:OMNH:FISH:85805	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	(WJM2410) Hwy 82; Sec 25,26/T4S/R28W	609765e0-4ce8-11db-b80e-b8a03c50a862	34.3767	-93.9511					1989-10-29T00:00Z	29	10	1989	2382397	2382397	PRESERVED_SPECIMEN	OMNH	FISH	85805.0				Sam Noble Oklahoma Museum of Natural History	William Matthews; Mark Pyron; David Partridge			2016-01-20T21:03Z		GEODETIC_DATUM_ASSUMED_WGS84
17598639	83a8c0da-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	CA	North Thames Riv.	0e0fc0f0-828e-11d8-b7ed-b8a03c50a862	43.094	-81.169			0.55	0.45	1979-09-18T00:00Z	18	9	1979	2382397	2382397	PRESERVED_SPECIMEN	CMN	CMNFI	CMNFI 1979-1128.10		McKee, Paul			McKee, Paul; Cole, L.			2014-06-04T23:44Z		GEODETIC_DATUM_ASSUMED_WGS84
1050660441	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__116894	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Ohio River, below Bellville Lock and Dam, 1.1 miles southeast Reedsville OH, township	5ffa575c-fcd4-4583-9611-545f67b04316	39.1112	-81.7399					2014-09-10T00:00Z	10	9	2014	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 116894		Zimmerman, B. J. (Brian J.)			Zimmerman, B. J. (Brian J.), Burson, J. (Jared) & Russell, J. (Jamie)			2015-11-30T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84
1223128733	71e6db8e-f762-11e1-a439-00145eb45e9a	urn:catalog:OMNH:FISH:85651	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	(AGTN21-2013) Near Old Natchez Trace Road in bend in river, about 1200 feet north of intersection with Temple Road SE of Pasquo	609765e0-4ce8-11db-b80e-b8a03c50a862	36.0087	-86.9304					2013-06-19T00:00Z	19	6	2013	2382397	2382397	PRESERVED_SPECIMEN	OMNH	FISH	85651.0				Sam Noble Oklahoma Museum of Natural History	Aaron Geheber			2015-12-16T21:00Z		GEODETIC_DATUM_ASSUMED_WGS84
78322779	830b4af8-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US		a41250f0-7c3e-11d8-a19c-b8a03c50a862	42.5	-84.117			0.5	0.5	1958-05-15T00:00Z	15	5	1958	2382397	2382397	PRESERVED_SPECIMEN	CMN	CMNFI	CMNFI 1959-0075.9					McAllister, Donald E.; Mumford, R.			2014-06-05T01:15Z		GEODETIC_DATUM_ASSUMED_WGS84
78323209	830b4af8-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	CA		a41250f0-7c3e-11d8-a19c-b8a03c50a862	42.917	-81.65			0.0	0.0	1972-08-08T00:00Z	8	8	1972	2382397	2382397	PRESERVED_SPECIMEN	CMN	CMNFI	CMNFI 1972-0173.6		CG Gruchy			Gruchy, Charles G.; Bowen, Richard H.			2014-06-05T01:15Z		GEODETIC_DATUM_ASSUMED_WGS84
78323231	830b4af8-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	CA		a41250f0-7c3e-11d8-a19c-b8a03c50a862	42.917	-82.083			0.0	0.0	1972-08-13T00:00Z	13	8	1972	2382397	2382397	PRESERVED_SPECIMEN	CMN	CMNFI	CMNFI 1972-0201.12		CG Gruchy			Gruchy, Charles G.; Bowen, Richard H.			2014-06-05T01:15Z		GEODETIC_DATUM_ASSUMED_WGS84
78323852	830b4af8-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	CA	London (ON)	a41250f0-7c3e-11d8-a19c-b8a03c50a862	42.971	-81.2			0.0	0.0	1981-11-17T00:00Z	17	11	1981	2382397	2382397	PRESERVED_SPECIMEN	CMN	CMNFI	CMNFI 1986-0349.5		Baldwin, Mary Elizabeth			Baldwin, Mary Elizabeth; Casbourn, Hugh R.			2014-06-05T01:15Z		GEODETIC_DATUM_ASSUMED_WGS84
